State,Data Acquisition Time,pH
Madhya Pradesh,02-12-2018 08:30,7.8
Madhya Pradesh,15-03-2018 08:30,7
Madhya Pradesh,13-04-2018 08:30,7
Madhya Pradesh,05-03-2018 08:30,7.69
Madhya Pradesh,18-06-2018 08:30,7.59
Madhya Pradesh,26-07-2018 08:30,7.8
Madhya Pradesh,08-10-2018 08:30,7.5
Madhya Pradesh,09-10-2018 08:30,7.5
Madhya Pradesh,10-10-2018 08:30,7.4
Madhya Pradesh,13-11-2018 08:30,7.6
Madhya Pradesh,14-12-2018 08:30,7.8
Madhya Pradesh,16-01-2019 08:30,7.1
Madhya Pradesh,26-02-2019 08:30,7.1
Madhya Pradesh,14-03-2019 08:30,7.2
Madhya Pradesh,05-09-2019 08:30,7.8
Madhya Pradesh,07-01-2019 08:30,7.5
Madhya Pradesh,08-12-2019 08:30,7.3
Madhya Pradesh,10-09-2019 08:30,7.6
Madhya Pradesh,14-11-2019 08:30,7.7
Madhya Pradesh,12-06-2019 08:30,7.4
Madhya Pradesh,01-09-2020 08:30,7.3
Madhya Pradesh,02-12-2020 08:30,8.1
Madhya Pradesh,03-11-2020 08:30,8.1
Madhya Pradesh,22-04-2020 08:30,7.2
Madhya Pradesh,05-10-2020 08:30,7.1
Madhya Pradesh,06-11-2020 08:30,7.5
Madhya Pradesh,16-07-2020 08:30,7.7
Madhya Pradesh,13-08-2020 08:30,7.5
Madhya Pradesh,09-03-2020 08:30,7.7
Madhya Pradesh,10-08-2020 08:30,7.3
Madhya Pradesh,11-10-2020 08:30,7.6
Madhya Pradesh,12-05-2020 08:30,8.1
Madhya Pradesh,10-01-2019 08:30,7.2
Madhya Pradesh,15-04-2020 08:30,8.6
Madhya Pradesh,10-03-2020 08:30,7.3
Madhya Pradesh,06-12-2018 08:30,7.5
Madhya Pradesh,23-10-2018 08:30,7.5
Madhya Pradesh,27-06-2019 08:30,7.8
Madhya Pradesh,25-10-2019 08:30,7.5
Madhya Pradesh,27-11-2020 08:30,7.5
Madhya Pradesh,04-05-2018 08:30,7.48
Madhya Pradesh,10-06-2018 08:30,7.4
Madhya Pradesh,04-02-2019 08:30,7.3
Madhya Pradesh,10-03-2019 08:30,7.4
Madhya Pradesh,16-04-2020 08:30,7.3
Madhya Pradesh,10-06-2020 08:30,7.3
Madhya Pradesh,04-03-2018 08:30,6.89
Madhya Pradesh,10-01-2018 08:30,7.1
Madhya Pradesh,04-01-2019 08:30,7.3
Madhya Pradesh,10-01-2019 08:30,7.5
Madhya Pradesh,15-04-2020 08:30,8.9
Madhya Pradesh,10-03-2020 08:30,7
Madhya Pradesh,04-03-2018 08:30,7.3
Madhya Pradesh,10-01-2018 08:30,8.4
Madhya Pradesh,04-01-2019 08:30,8.1
Madhya Pradesh,10-03-2019 08:30,7.6
Madhya Pradesh,13-04-2020 08:30,7
Madhya Pradesh,10-03-2020 08:30,7.6
Madhya Pradesh,04-04-2018 08:30,6.4
Madhya Pradesh,10-05-2018 08:30,7.5
Madhya Pradesh,04-03-2019 08:30,7.1
Madhya Pradesh,10-03-2019 08:30,7.5
Madhya Pradesh,15-04-2020 08:30,8.7
Madhya Pradesh,10-06-2020 08:30,7.3
Madhya Pradesh,06-12-2018 08:30,7.5
Madhya Pradesh,23-10-2018 08:30,7.3
Madhya Pradesh,27-06-2019 08:30,7.7
Madhya Pradesh,21-10-2019 08:30,7.6
Madhya Pradesh,27-11-2020 08:30,7.5
Madhya Pradesh,06-12-2018 08:30,7.6
Madhya Pradesh,23-10-2018 08:30,7.3
Madhya Pradesh,27-06-2019 08:30,7.6
Madhya Pradesh,25-10-2019 08:30,7.5
Madhya Pradesh,27-11-2020 08:30,7.5
Madhya Pradesh,06-12-2018 08:30,7.6
Madhya Pradesh,23-10-2018 08:30,7.4
Madhya Pradesh,27-06-2019 08:30,7.6
Madhya Pradesh,25-10-2019 08:30,7.5
Madhya Pradesh,27-11-2020 08:30,7.5
Madhya Pradesh,06-12-2018 08:30,7.5
Madhya Pradesh,23-10-2018 08:30,7.3
Madhya Pradesh,27-06-2019 08:30,7.5
Madhya Pradesh,25-10-2019 08:30,7.5
Madhya Pradesh,27-11-2020 08:30,7.5
Madhya Pradesh,06-12-2018 08:30,7.5
Madhya Pradesh,23-10-2018 08:30,7.3
Madhya Pradesh,27-06-2019 08:30,7.8
Madhya Pradesh,25-10-2019 08:30,7.5
Madhya Pradesh,27-11-2020 08:30,7.5
Madhya Pradesh,06-12-2018 08:30,7.5
Madhya Pradesh,23-10-2018 08:30,7.5
Madhya Pradesh,27-06-2019 08:30,7.6
Madhya Pradesh,25-10-2019 08:30,7.5
Madhya Pradesh,27-11-2020 08:30,7.5
Madhya Pradesh,26-04-2018 08:30,7.527.54
Madhya Pradesh,29-10-2018 08:30,8.07
Madhya Pradesh,15-10-2019 08:30,7.3
Madhya Pradesh,25-04-2020 08:30,7.17.2
Madhya Pradesh,24-10-2020 08:30,7.47.6
Madhya Pradesh,06-12-2018 08:30,7.5
Madhya Pradesh,23-10-2018 08:30,7.3
Madhya Pradesh,27-06-2019 08:30,7.6
Madhya Pradesh,25-10-2019 08:30,7.5
Madhya Pradesh,27-11-2020 08:30,7.5
Madhya Pradesh,04-05-2018 08:30,7.59
Madhya Pradesh,10-06-2018 08:30,7.4
Madhya Pradesh,04-02-2019 08:30,7.5
Madhya Pradesh,10-04-2019 08:30,8.3
Madhya Pradesh,15-04-2020 08:30,7.4
Madhya Pradesh,10-06-2020 08:30,7.5
Madhya Pradesh,28-04-2018 08:30,7.58
Madhya Pradesh,10-11-2018 08:30,7.2
Madhya Pradesh,04-03-2019 08:30,7.2
Madhya Pradesh,10-05-2019 08:30,7.3
Madhya Pradesh,14-04-2020 08:30,7.6
Madhya Pradesh,10-05-2020 08:30,7.6
Madhya Pradesh,13-10-2020 08:30,7.7
Madhya Pradesh,26-04-2018 08:30,7.26
Madhya Pradesh,27-10-2018 08:30,7.56
Madhya Pradesh,10-10-2019 08:30,7.6
Madhya Pradesh,25-04-2020 08:30,7.1
Madhya Pradesh,27-10-2020 08:30,7.2
Madhya Pradesh,04-02-2018 08:30,7.32
Madhya Pradesh,10-09-2018 08:30,7.79
Madhya Pradesh,04-09-2019 08:30,8.1
Madhya Pradesh,01-08-2018 08:30,7.73
Madhya Pradesh,02-08-2018 08:30,8.39
Madhya Pradesh,16-03-2018 08:30,8.14
Madhya Pradesh,04-04-2018 08:30,7.28
Madhya Pradesh,05-03-2018 08:30,7.42
Madhya Pradesh,06-11-2018 08:30,7.46
Madhya Pradesh,07-04-2018 08:30,7.57
Madhya Pradesh,08-03-2018 08:30,7.48
Madhya Pradesh,09-05-2018 08:30,7.44
Madhya Pradesh,17-10-2018 08:30,7.4
Madhya Pradesh,19-11-2018 08:30,7.92
Madhya Pradesh,12-01-2018 08:30,7.78
Madhya Pradesh,01-03-2019 08:30,7.6
Madhya Pradesh,02-11-2019 08:30,7.3
Madhya Pradesh,03-02-2019 08:30,7.8
Madhya Pradesh,04-04-2019 08:30,8.2
Madhya Pradesh,05-04-2019 08:30,7.8
Madhya Pradesh,06-03-2019 08:30,7.7
Madhya Pradesh,07-02-2019 08:30,7.4
Madhya Pradesh,13-08-2019 08:30,7.4
Madhya Pradesh,09-11-2019 08:30,7.8
Madhya Pradesh,10-07-2019 08:30,7.1
Madhya Pradesh,11-06-2019 08:30,8.4
Madhya Pradesh,12-02-2019 08:30,8.1
Madhya Pradesh,01-03-2020 08:30,7.8
Madhya Pradesh,14-02-2020 08:30,7.8
Madhya Pradesh,03-09-2020 08:30,7.8
Madhya Pradesh,14-04-2020 08:30,7.4
Madhya Pradesh,05-05-2020 08:30,7.6
Madhya Pradesh,06-05-2020 08:30,7.8
Madhya Pradesh,07-06-2020 08:30,7.6
Madhya Pradesh,08-01-2020 08:30,7.8
Madhya Pradesh,09-04-2020 08:30,7.6
Madhya Pradesh,10-01-2020 08:30,7.4
Madhya Pradesh,11-04-2020 08:30,7.8
Madhya Pradesh,12-02-2020 08:30,7.4
Madhya Pradesh,01-01-2018 08:30,7.91
Madhya Pradesh,02-07-2018 08:30,8.62
Madhya Pradesh,03-06-2018 08:30,7.48
Madhya Pradesh,04-03-2018 08:30,7.5
Madhya Pradesh,05-02-2018 08:30,8.36
Madhya Pradesh,06-01-2018 08:30,8.28
Madhya Pradesh,07-02-2018 08:30,7.87
Madhya Pradesh,08-02-2018 08:30,8.36
Madhya Pradesh,09-04-2018 08:30,7.25
Madhya Pradesh,10-01-2018 08:30,8.3
Madhya Pradesh,16-11-2018 08:30,8.08
Madhya Pradesh,12-03-2018 08:30,7.38
Madhya Pradesh,01-02-2019 08:30,7.4
Madhya Pradesh,02-01-2019 08:30,7.6
Madhya Pradesh,03-01-2019 08:30,7.5
Madhya Pradesh,04-01-2019 08:30,7
Madhya Pradesh,05-02-2019 08:30,8.3
Madhya Pradesh,06-01-2019 08:30,7.8
Madhya Pradesh,07-01-2019 08:30,7.2
Madhya Pradesh,08-01-2019 08:30,8.2
Madhya Pradesh,09-03-2019 08:30,8.1
Madhya Pradesh,10-03-2019 08:30,7.3
Madhya Pradesh,11-01-2019 08:30,7.6
Madhya Pradesh,12-03-2019 08:30,7.5
Madhya Pradesh,01-02-2020 08:30,8.3
Madhya Pradesh,02-03-2020 08:30,8.4
Madhya Pradesh,03-02-2020 08:30,7.3
Madhya Pradesh,13-04-2020 08:30,7.1
Madhya Pradesh,05-05-2020 08:30,7.6
Madhya Pradesh,06-03-2020 08:30,8.1
Madhya Pradesh,07-01-2020 08:30,8.6
Madhya Pradesh,08-01-2020 08:30,7.6
Madhya Pradesh,09-02-2020 08:30,7.3
Madhya Pradesh,10-01-2020 08:30,7.7
Madhya Pradesh,11-02-2020 08:30,8.2
Madhya Pradesh,12-02-2020 08:30,7.3
Madhya Pradesh,01-04-2018 08:30,8.1
Madhya Pradesh,15-02-2018 08:30,7.47
Madhya Pradesh,03-06-2018 08:30,8.71
Madhya Pradesh,04-04-2018 08:30,8.3
Madhya Pradesh,23-05-2018 08:30,8.39
Madhya Pradesh,06-04-2018 08:30,7.35
Madhya Pradesh,07-06-2018 08:30,8.32
Madhya Pradesh,17-08-2018 08:30,7.59
Madhya Pradesh,09-06-2018 08:30,7.32
Madhya Pradesh,10-11-2018 08:30,8.3
Madhya Pradesh,21-11-2018 08:30,8.26
Madhya Pradesh,12-01-2018 08:30,7.96
Madhya Pradesh,01-04-2019 08:30,7.9
Madhya Pradesh,02-02-2019 08:30,8.3
Madhya Pradesh,13-03-2019 08:30,7.5
Madhya Pradesh,04-03-2019 08:30,8.1
Madhya Pradesh,05-06-2019 08:30,8.1
Madhya Pradesh,06-04-2019 08:30,7.7
Madhya Pradesh,07-04-2019 08:30,8.3
Madhya Pradesh,08-05-2019 08:30,8.3
Madhya Pradesh,16-09-2019 08:30,8.1
Madhya Pradesh,10-05-2019 08:30,7.2
Madhya Pradesh,11-06-2019 08:30,7.3
Madhya Pradesh,12-05-2019 08:30,7.7
Madhya Pradesh,01-06-2020 08:30,7.2
Madhya Pradesh,02-05-2020 08:30,7.6
Madhya Pradesh,03-06-2020 08:30,7.5
Madhya Pradesh,14-04-2020 08:30,8.3
Madhya Pradesh,05-05-2020 08:30,7.9
Madhya Pradesh,06-06-2020 08:30,7.5
Madhya Pradesh,07-01-2020 08:30,7.7
Madhya Pradesh,08-01-2020 08:30,7.3
Madhya Pradesh,09-09-2020 08:30,7.6
Madhya Pradesh,10-07-2020 08:30,8.9
Madhya Pradesh,11-08-2020 08:30,7.8
Madhya Pradesh,12-05-2020 08:30,7.6
Madhya Pradesh,04-08-2019 08:30,7.9
Madhya Pradesh,05-06-2019 08:30,7.8
Madhya Pradesh,06-04-2019 08:30,8.3
Madhya Pradesh,07-04-2019 08:30,7.4
Madhya Pradesh,08-05-2019 08:30,7.8
Madhya Pradesh,09-07-2019 08:30,7.4
Madhya Pradesh,10-05-2019 08:30,7.8
Madhya Pradesh,11-09-2019 08:30,7.6
Madhya Pradesh,12-05-2019 08:30,7.8
Madhya Pradesh,01-04-2020 08:30,7.6
Madhya Pradesh,02-05-2020 08:30,7.6
Madhya Pradesh,03-06-2020 08:30,7.3
Madhya Pradesh,14-04-2020 08:30,7.4
Madhya Pradesh,05-12-2020 08:30,7.6
Madhya Pradesh,06-06-2020 08:30,7.6
Madhya Pradesh,07-01-2020 08:30,7.8
Madhya Pradesh,08-01-2020 08:30,7.2
Madhya Pradesh,09-09-2020 08:30,7.6
Madhya Pradesh,10-06-2020 08:30,8.3
Madhya Pradesh,11-08-2020 08:30,7.9
Madhya Pradesh,12-05-2020 08:30,7.4
Madhya Pradesh,01-12-2018 08:30,7.83
Madhya Pradesh,14-02-2018 08:30,7.86
Madhya Pradesh,03-03-2018 08:30,8.41
Madhya Pradesh,04-03-2018 08:30,7.82
Madhya Pradesh,05-04-2018 08:30,7.05
Madhya Pradesh,06-02-2018 08:30,7.08
Madhya Pradesh,07-05-2018 08:30,6.68
Madhya Pradesh,08-03-2018 08:30,7.9
Madhya Pradesh,09-06-2018 08:30,7.66
Madhya Pradesh,10-10-2018 08:30,7.51
Madhya Pradesh,11-01-2018 08:30,7.82
Madhya Pradesh,12-10-2018 08:30,7.6
Madhya Pradesh,01-04-2019 08:30,7.8
Madhya Pradesh,02-02-2019 08:30,7.7
Madhya Pradesh,03-02-2019 08:30,7.1
Madhya Pradesh,04-11-2019 08:30,7.9
Madhya Pradesh,05-03-2019 08:30,7.2
Madhya Pradesh,13-06-2019 08:30,7.8
Madhya Pradesh,08-12-2019 08:30,7.6
Madhya Pradesh,09-05-2019 08:30,7.5
Madhya Pradesh,10-11-2019 08:30,7.8
Madhya Pradesh,11-07-2019 08:30,7.5
Madhya Pradesh,12-05-2019 08:30,7.5
Madhya Pradesh,01-08-2020 08:30,7.7
Madhya Pradesh,02-06-2020 08:30,7.8
Madhya Pradesh,17-03-2020 08:30,8.1
Madhya Pradesh,16-04-2020 08:30,7.8
Madhya Pradesh,06-09-2020 08:30,7.9
Madhya Pradesh,14-07-2020 08:30,7.6
Madhya Pradesh,08-05-2020 08:30,7.6
Madhya Pradesh,09-08-2020 08:30,7.2
Madhya Pradesh,10-09-2020 08:30,7.5
Madhya Pradesh,11-10-2020 08:30,7.6
Madhya Pradesh,12-02-2020 08:30,7.3
Madhya Pradesh,01-02-2018 08:30,7.91
Madhya Pradesh,02-02-2018 08:30,8.38
Madhya Pradesh,21-03-2018 08:30,8.48
Madhya Pradesh,04-07-2018 08:30,8.36
Madhya Pradesh,05-08-2018 08:30,8.38
Madhya Pradesh,06-08-2018 08:30,8.48
Madhya Pradesh,27-07-2018 08:30,8.44
Madhya Pradesh,08-08-2018 08:30,7.37
Madhya Pradesh,09-12-2018 08:30,7.07
Madhya Pradesh,23-10-2018 08:30,7.1
Madhya Pradesh,14-11-2018 08:30,7.34
Madhya Pradesh,27-12-2018 08:30,7.98
Madhya Pradesh,17-01-2019 08:30,7.5
Madhya Pradesh,23-02-2019 08:30,7.5
Madhya Pradesh,03-08-2019 08:30,7.6
Madhya Pradesh,25-04-2019 08:30,7.4
Madhya Pradesh,30-05-2019 08:30,8.7
Madhya Pradesh,20-06-2019 08:30,8.6
Madhya Pradesh,24-07-2019 08:30,7.5
Madhya Pradesh,22-08-2019 08:30,7.4
Madhya Pradesh,27-09-2019 08:30,7.3
Madhya Pradesh,10-09-2019 08:30,7.4
Madhya Pradesh,11-07-2019 08:30,7.2
Madhya Pradesh,12-07-2019 08:30,7.8
Madhya Pradesh,28-01-2020 08:30,7.4
Madhya Pradesh,19-02-2020 08:30,7.3
Madhya Pradesh,17-03-2020 08:30,7.9
Madhya Pradesh,13-04-2020 08:30,7.1
Madhya Pradesh,05-12-2020 08:30,7.3
Madhya Pradesh,13-06-2020 08:30,7.2
Madhya Pradesh,24-07-2020 08:30,7.4
Madhya Pradesh,21-08-2020 08:30,7.2
Madhya Pradesh,18-09-2020 08:30,7.4
Madhya Pradesh,27-10-2020 08:30,7.5
Madhya Pradesh,24-11-2020 08:30,7.5
Madhya Pradesh,18-12-2020 08:30,7.6
Madhya Pradesh,01-11-2018 08:30,8.23
Madhya Pradesh,19-02-2018 08:30,7.67
Madhya Pradesh,14-03-2018 08:30,7.84
Madhya Pradesh,04-10-2018 08:30,7.87
Madhya Pradesh,14-05-2018 08:30,7.98
Madhya Pradesh,13-06-2018 08:30,7.94
Madhya Pradesh,07-03-2018 08:30,8.23
Madhya Pradesh,08-09-2018 08:30,7.66
Madhya Pradesh,17-09-2018 08:30,7.87
Madhya Pradesh,18-10-2018 08:30,8.26
Madhya Pradesh,22-11-2018 08:30,7.94
Madhya Pradesh,12-08-2018 08:30,8
Madhya Pradesh,01-10-2019 08:30,8.1
Madhya Pradesh,13-02-2019 08:30,8
Madhya Pradesh,03-09-2019 08:30,8.5
Madhya Pradesh,15-04-2019 08:30,7.3
Madhya Pradesh,24-05-2019 08:30,8.3
Madhya Pradesh,08-08-2019 08:30,8
Madhya Pradesh,06-09-2020 08:30,8
Madhya Pradesh,20-07-2020 08:30,7.8
Madhya Pradesh,01-04-2018 08:30,7.87
Madhya Pradesh,02-08-2018 08:30,7.74
Madhya Pradesh,03-08-2018 08:30,7.69
Madhya Pradesh,04-04-2018 08:30,8.01
Madhya Pradesh,05-05-2018 08:30,7.98
Madhya Pradesh,06-11-2018 08:30,7.81
Madhya Pradesh,07-06-2018 08:30,7.79
Madhya Pradesh,16-08-2018 08:30,7.86
Madhya Pradesh,09-12-2018 08:30,8.1
Madhya Pradesh,10-05-2018 08:30,8.06
Madhya Pradesh,14-11-2018 08:30,7.92
Madhya Pradesh,12-11-2018 08:30,7.86
Madhya Pradesh,01-11-2019 08:30,7.7
Madhya Pradesh,02-05-2019 08:30,7.9
Madhya Pradesh,03-07-2019 08:30,7.8
Madhya Pradesh,04-06-2019 08:30,7.8
Madhya Pradesh,05-06-2019 08:30,7.7
Madhya Pradesh,06-11-2019 08:30,7.8
Madhya Pradesh,07-03-2019 08:30,7.6
Madhya Pradesh,08-05-2019 08:30,7.7
Madhya Pradesh,09-05-2019 08:30,8
Madhya Pradesh,10-05-2019 08:30,8
Madhya Pradesh,11-01-2019 08:30,7.8
Madhya Pradesh,12-05-2019 08:30,7.7
Madhya Pradesh,01-06-2020 08:30,7.8
Madhya Pradesh,02-05-2020 08:30,7.6
Madhya Pradesh,03-05-2020 08:30,7.9
Madhya Pradesh,18-04-2020 08:30,7.8
Madhya Pradesh,05-05-2020 08:30,7.8
Madhya Pradesh,06-06-2020 08:30,7.8
Madhya Pradesh,07-02-2020 08:30,7.7
Madhya Pradesh,08-04-2020 08:30,7.49
Madhya Pradesh,09-01-2020 08:30,7.9
Madhya Pradesh,10-06-2020 08:30,7.2
Madhya Pradesh,19-11-2020 08:30,7.7
Madhya Pradesh,12-02-2020 08:30,7.7
Madhya Pradesh,24-01-2018 08:30,7.9
Madhya Pradesh,26-07-2018 08:30,7.77
Madhya Pradesh,08-08-2018 08:30,7.47
Madhya Pradesh,09-11-2018 08:30,7.59
Madhya Pradesh,10-10-2018 08:30,7.65
Madhya Pradesh,14-11-2018 08:30,8.33
Madhya Pradesh,12-10-2018 08:30,8.6
Madhya Pradesh,01-10-2019 08:30,7.8
Madhya Pradesh,02-11-2019 08:30,9.6
Madhya Pradesh,26-07-2019 08:30,7.5
Madhya Pradesh,08-06-2019 08:30,7.8
Madhya Pradesh,09-12-2019 08:30,7.3
Madhya Pradesh,14-10-2019 08:30,7.5
Madhya Pradesh,14-11-2019 08:30,7.8
Madhya Pradesh,12-09-2019 08:30,7.8
Madhya Pradesh,01-07-2020 08:30,7.8
Madhya Pradesh,02-12-2020 08:30,7.8
Madhya Pradesh,03-08-2020 08:30,7.3
Madhya Pradesh,25-04-2020 08:30,7.3
Madhya Pradesh,26-05-2020 08:30,7.5
Madhya Pradesh,15-06-2020 08:30,Clear
Madhya Pradesh,07-07-2020 08:30,7.2
Madhya Pradesh,08-10-2020 08:30,7.2
Madhya Pradesh,23-09-2020 08:30,7.9
Madhya Pradesh,20-10-2020 08:30,7.8
Madhya Pradesh,27-11-2020 08:30,7.8
Madhya Pradesh,27-12-2020 08:30,7.78
Madhya Pradesh,23-01-2018 08:30,7.78
Madhya Pradesh,02-06-2018 08:30,7.74
Madhya Pradesh,27-03-2018 08:30,7.14
Madhya Pradesh,04-12-2018 08:30,7.93
Madhya Pradesh,15-05-2018 08:30,7.93
Madhya Pradesh,13-06-2018 08:30,7.76
Madhya Pradesh,07-05-2018 08:30,7.79
Madhya Pradesh,08-07-2018 08:30,7.84
Madhya Pradesh,19-09-2018 08:30,8.21
Madhya Pradesh,10-10-2018 08:30,7.39
Madhya Pradesh,21-11-2018 08:30,8.31
Madhya Pradesh,13-12-2018 08:30,7.63
Madhya Pradesh,01-10-2019 08:30,7.7
Madhya Pradesh,02-05-2019 08:30,7.7
Madhya Pradesh,03-06-2019 08:30,7.3
Madhya Pradesh,09-06-2020 08:30,7.53
Madhya Pradesh,14-10-2020 08:30,7.7
Madhya Pradesh,11-10-2020 08:30,7.36
Madhya Pradesh,12-07-2020 08:30,8.1
Madhya Pradesh,01-10-2019 08:30,7.3
Madhya Pradesh,02-05-2019 08:30,7.4
Madhya Pradesh,03-04-2019 08:30,7.3
Madhya Pradesh,04-06-2019 08:30,7.9
Madhya Pradesh,05-02-2019 08:30,7.9
Madhya Pradesh,26-07-2018 08:30,7.8
Madhya Pradesh,24-08-2018 08:30,7.5
Madhya Pradesh,09-12-2018 08:30,7.9
Madhya Pradesh,10-12-2018 08:30,7.8
Madhya Pradesh,11-06-2018 08:30,7.5
Madhya Pradesh,14-12-2018 08:30,7.8
Madhya Pradesh,01-10-2019 08:30,7.5
Madhya Pradesh,02-12-2019 08:30,7.3
Madhya Pradesh,28-03-2019 08:30,7.5
Madhya Pradesh,08-07-2019 08:30,7.7
Madhya Pradesh,09-10-2019 08:30,7.6
Madhya Pradesh,10-08-2019 08:30,7.6
Madhya Pradesh,11-08-2019 08:30,7.7
Madhya Pradesh,12-12-2019 08:30,7.7
Madhya Pradesh,01-09-2020 08:30,7.8
Madhya Pradesh,17-02-2020 08:30,8
Madhya Pradesh,03-09-2020 08:30,8
Madhya Pradesh,22-04-2020 08:30,7.7
Madhya Pradesh,18-05-2020 08:30,7.9
Madhya Pradesh,18-06-2020 08:30,8.4
Madhya Pradesh,17-07-2020 08:30,8.1
Madhya Pradesh,14-08-2020 08:30,8.4
Madhya Pradesh,09-08-2020 08:30,8.1
Madhya Pradesh,15-10-2020 08:30,8.1
Madhya Pradesh,11-10-2020 08:30,8.1
Madhya Pradesh,12-10-2020 08:30,8.1
Madhya Pradesh,26-07-2018 08:30,7.6
Madhya Pradesh,24-08-2018 08:30,7
Madhya Pradesh,09-12-2018 08:30,7.8
Madhya Pradesh,10-12-2018 08:30,7.6
Madhya Pradesh,11-06-2018 08:30,7.4
Madhya Pradesh,14-12-2018 08:30,7.6
Madhya Pradesh,01-10-2019 08:30,7.4
Madhya Pradesh,02-12-2019 08:30,7.2
Madhya Pradesh,28-03-2019 08:30,7.4
Madhya Pradesh,07-06-2019 08:30,7.4
Madhya Pradesh,08-07-2019 08:30,7.5
Madhya Pradesh,09-10-2019 08:30,7.2
Madhya Pradesh,10-08-2019 08:30,7.6
Madhya Pradesh,11-08-2019 08:30,7.4
Madhya Pradesh,12-12-2019 08:30,7.6
Madhya Pradesh,01-09-2020 08:30,7.7
Madhya Pradesh,17-02-2020 08:30,7.8
Madhya Pradesh,03-09-2020 08:30,7.8
Madhya Pradesh,22-04-2020 08:30,7.6
Madhya Pradesh,18-05-2020 08:30,7.8
Madhya Pradesh,18-06-2020 08:30,8
Madhya Pradesh,17-07-2020 08:30,7.7
Madhya Pradesh,18-08-2020 08:30,7.9
Madhya Pradesh,09-08-2020 08:30,8.1
Madhya Pradesh,15-10-2020 08:30,8.1
Madhya Pradesh,11-10-2020 08:30,8.1
Madhya Pradesh,12-10-2020 08:30,8.6
Madhya Pradesh,04-10-2019 08:30,7.6
Madhya Pradesh,05-08-2019 08:30,7.7
Madhya Pradesh,17-06-2019 08:30,7.9
Madhya Pradesh,07-04-2019 08:30,8.3
Madhya Pradesh,08-07-2019 08:30,8
Madhya Pradesh,09-03-2019 08:30,7.9
Madhya Pradesh,15-10-2019 08:30,8.1
Madhya Pradesh,11-07-2019 08:30,7.2
Madhya Pradesh,12-03-2019 08:30,7.1
Madhya Pradesh,15-01-2020 08:30,8.3
Madhya Pradesh,26-02-2020 08:30,7.4
Madhya Pradesh,03-03-2020 08:30,8.1
Madhya Pradesh,17-04-2020 08:30,7.4
Madhya Pradesh,05-11-2020 08:30,7.8
Madhya Pradesh,06-08-2020 08:30,7.7
Madhya Pradesh,07-08-2020 08:30,7.8
Madhya Pradesh,08-10-2020 08:30,7.8
Madhya Pradesh,14-09-2020 08:30,7.7
Madhya Pradesh,10-12-2020 08:30,7.8
Madhya Pradesh,11-03-2020 08:30,7.4
Madhya Pradesh,12-08-2020 08:30,7.2
Madhya Pradesh,01-08-2018 08:30,8.27
Madhya Pradesh,02-06-2018 08:30,7.84
Madhya Pradesh,13-03-2018 08:30,8.03
Madhya Pradesh,04-12-2018 08:30,7.39
Madhya Pradesh,15-05-2018 08:30,7.36
Madhya Pradesh,06-07-2018 08:30,8.14
Madhya Pradesh,07-05-2018 08:30,7.31
Madhya Pradesh,08-08-2018 08:30,7.26
Madhya Pradesh,09-12-2018 08:30,8.29
Madhya Pradesh,10-04-2018 08:30,8.14
Madhya Pradesh,22-11-2018 08:30,7.94
Madhya Pradesh,12-12-2018 08:30,7.9
Madhya Pradesh,01-03-2019 08:30,8.3
Madhya Pradesh,02-07-2019 08:30,7.6
Madhya Pradesh,19-03-2019 08:30,8.3
Madhya Pradesh,04-10-2019 08:30,7.8
Madhya Pradesh,05-08-2019 08:30,7.8
Madhya Pradesh,17-06-2019 08:30,8
Madhya Pradesh,07-04-2019 08:30,7.3
Madhya Pradesh,08-05-2019 08:30,7.8
Madhya Pradesh,09-03-2019 08:30,8.2
Madhya Pradesh,15-10-2019 08:30,7.9
Madhya Pradesh,11-07-2019 08:30,7.6
Madhya Pradesh,12-03-2019 08:30,7.5
Madhya Pradesh,15-01-2020 08:30,8.3
Madhya Pradesh,19-02-2020 08:30,7.4
Madhya Pradesh,03-03-2020 08:30,7.6
Madhya Pradesh,17-04-2020 08:30,7.4
Madhya Pradesh,05-08-2020 08:30,7.7
Madhya Pradesh,06-08-2020 08:30,7.6
Madhya Pradesh,07-08-2020 08:30,7.7
Madhya Pradesh,08-10-2020 08:30,7.8
Madhya Pradesh,14-09-2020 08:30,7.7
Madhya Pradesh,10-12-2020 08:30,8.2
Madhya Pradesh,11-03-2020 08:30,7.2
Madhya Pradesh,12-08-2020 08:30,7.4
Madhya Pradesh,01-03-2018 08:30,8.12
Madhya Pradesh,02-10-2018 08:30,7.89
Madhya Pradesh,03-10-2018 08:30,7.5
Madhya Pradesh,04-10-2018 08:30,8.28
Madhya Pradesh,05-10-2018 08:30,8.22
Madhya Pradesh,19-06-2018 08:30,8.16
Madhya Pradesh,07-06-2018 08:30,8.25
Madhya Pradesh,08-06-2018 08:30,8.22
Madhya Pradesh,14-09-2018 08:30,7.5
Madhya Pradesh,10-05-2018 08:30,8.19
Madhya Pradesh,14-11-2018 08:30,8.21
Madhya Pradesh,12-05-2018 08:30,7.88
Madhya Pradesh,17-01-2019 08:30,7.5
Madhya Pradesh,02-08-2019 08:30,8.2
Madhya Pradesh,03-06-2019 08:30,7.7
Madhya Pradesh,04-01-2019 08:30,8.3
Madhya Pradesh,06-06-2019 08:30,8.1
Madhya Pradesh,22-05-2020 08:30,7.8
Madhya Pradesh,06-06-2020 08:30,8
